combo_label,odd1,odd2,combo_odds,legs_summary,,Combination: Match Result (odd1) - 2nd Half Corners (odd2)
1-Under 4.5,2.92,2.4,7,Match Result: Brackley Town @ 2.9200  |  2nd Half Corners: Under 4.5 @ 2.4000,,
1-Under 5.5,2.92,1.7,5,Match Result: Brackley Town @ 2.9200  |  2nd Half Corners: Under 5.5 @ 1.7000,,
1-Under 6.5,2.92,1.35,3.95,Match Result: Brackley Town @ 2.9200  |  2nd Half Corners: Under 6.5 @ 1.3500,,
2-Over 4.5,2.22,1.53,3.45,Match Result: Tamworth FC @ 2.2200  |  2nd Half Corners: Over 4.5 @ 1.5300,,
2-Over 5.5,2.22,2.07,4.7,Match Result: Tamworth FC @ 2.2200  |  2nd Half Corners: Over 5.5 @ 2.0700,,
2-Over 6.5,2.22,3.05,6.9,Match Result: Tamworth FC @ 2.2200  |  2nd Half Corners: Over 6.5 @ 3.0500,,
2-Under 4.5,2.22,2.4,5.3,Match Result: Tamworth FC @ 2.2200  |  2nd Half Corners: Under 4.5 @ 2.4000,,
2-Under 5.5,2.22,1.7,3.75,Match Result: Tamworth FC @ 2.2200  |  2nd Half Corners: Under 5.5 @ 1.7000,,
2-Under 6.5,2.22,1.35,3,Match Result: Tamworth FC @ 2.2200  |  2nd Half Corners: Under 6.5 @ 1.3500,,
X-Over 4.5,3.55,1.53,5.5,Match Result: Draw @ 3.5500  |  2nd Half Corners: Over 4.5 @ 1.5300,,
X-Over 5.5,3.55,2.07,7.4,Match Result: Draw @ 3.5500  |  2nd Half Corners: Over 5.5 @ 2.0700,,
X-Over 6.5,3.55,3.05,10.75,Match Result: Draw @ 3.5500  |  2nd Half Corners: Over 6.5 @ 3.0500,,
X-Under 4.5,3.55,2.4,8,Match Result: Draw @ 3.5500  |  2nd Half Corners: Under 4.5 @ 2.4000,,
X-Under 5.5,3.55,1.7,5.9,Match Result: Draw @ 3.5500  |  2nd Half Corners: Under 5.5 @ 1.7000,,
1-Over 4.5,2.42,1.42,3.45,Match Result: Morecambe FC @ 2.4200  |  2nd Half Corners: Over 4.5 @ 1.4200,,
1-Over 5.5,2.42,1.87,4.5,Match Result: Morecambe FC @ 2.4200  |  2nd Half Corners: Over 5.5 @ 1.8700,,
1-Over 6.5,2.42,2.65,6.1,Match Result: Morecambe FC @ 2.4200  |  2nd Half Corners: Over 6.5 @ 2.6500,,
1-Under 4.5,2.42,2.7,6.5,Match Result: Morecambe FC @ 2.4200  |  2nd Half Corners: Under 4.5 @ 2.7000,,
1-Under 5.5,2.42,1.87,4.6,Match Result: Morecambe FC @ 2.4200  |  2nd Half Corners: Under 5.5 @ 1.8700,,
1-Under 6.5,2.42,1.44,3.6,Match Result: Morecambe FC @ 2.4200  |  2nd Half Corners: Under 6.5 @ 1.4400,,
2-Over 4.5,2.57,1.42,3.7,Match Result: Aldershot Town @ 2.5700  |  2nd Half Corners: Over 4.5 @ 1.4200,,
2-Over 5.5,2.57,1.87,4.75,Match Result: Aldershot Town @ 2.5700  |  2nd Half Corners: Over 5.5 @ 1.8700,,
2-Over 6.5,2.57,2.65,6.4,Match Result: Aldershot Town @ 2.5700  |  2nd Half Corners: Over 6.5 @ 2.6500,,
2-Under 4.5,2.57,2.7,6.8,Match Result: Aldershot Town @ 2.5700  |  2nd Half Corners: Under 4.5 @ 2.7000,,
2-Under 5.5,2.57,1.87,4.85,Match Result: Aldershot Town @ 2.5700  |  2nd Half Corners: Under 5.5 @ 1.8700,,
2-Under 6.5,2.57,1.44,3.8,Match Result: Aldershot Town @ 2.5700  |  2nd Half Corners: Under 6.5 @ 1.4400,,
X-Over 4.5,3.75,1.42,5.3,Match Result: Draw @ 3.7500  |  2nd Half Corners: Over 4.5 @ 1.4200,,
X-Over 5.5,3.75,1.87,7.2,Match Result: Draw @ 3.7500  |  2nd Half Corners: Over 5.5 @ 1.8700,,
X-Over 6.5,3.75,2.65,10.25,Match Result: Draw @ 3.7500  |  2nd Half Corners: Over 6.5 @ 2.6500,,
X-Under 4.5,3.75,2.7,9.25,Match Result: Draw @ 3.7500  |  2nd Half Corners: Under 4.5 @ 2.7000,,
X-Under 6.5,3.75,1.44,5.1,Match Result: Draw @ 3.7500  |  2nd Half Corners: Under 6.5 @ 1.4400,,
1-Over 4.5,4.65,1.57,7.2,Match Result: Truro City FC @ 4.6500  |  2nd Half Corners: Over 4.5 @ 1.5700,,
1-Over 5.5,4.65,2.15,9.5,Match Result: Truro City FC @ 4.6500  |  2nd Half Corners: Over 5.5 @ 2.1500,,
1-Over 6.5,4.65,3.2,14,Match Result: Truro City FC @ 4.6500  |  2nd Half Corners: Over 6.5 @ 3.2000,,
1-Under 4.5,4.65,2.3,10.5,Match Result: Truro City FC @ 4.6500  |  2nd Half Corners: Under 4.5 @ 2.3000,,
1-Under 5.5,4.65,1.65,7.7,Match Result: Truro City FC @ 4.6500  |  2nd Half Corners: Under 5.5 @ 1.6500,,
2-Over 4.5,1.67,1.57,2.67,Match Result: Boreham Wood @ 1.6700  |  2nd Half Corners: Over 4.5 @ 1.5700,,
2-Over 5.5,1.67,2.15,3.65,Match Result: Boreham Wood @ 1.6700  |  2nd Half Corners: Over 5.5 @ 2.1500,,
2-Over 6.5,1.67,3.2,5.3,Match Result: Boreham Wood @ 1.6700  |  2nd Half Corners: Over 6.5 @ 3.2000,,
2-Under 4.5,1.67,2.3,3.7,Match Result: Boreham Wood @ 1.6700  |  2nd Half Corners: Under 4.5 @ 2.3000,,
2-Under 5.5,1.67,1.65,2.72,Match Result: Boreham Wood @ 1.6700  |  2nd Half Corners: Under 5.5 @ 1.6500,,
2-Under 6.5,1.67,1.32,2.22,Match Result: Boreham Wood @ 1.6700  |  2nd Half Corners: Under 6.5 @ 1.3200,,
X-Over 4.5,3.95,1.57,6.2,Match Result: Draw @ 3.9500  |  2nd Half Corners: Over 4.5 @ 1.5700,,
X-Over 5.5,3.95,2.15,8.75,Match Result: Draw @ 3.9500  |  2nd Half Corners: Over 5.5 @ 2.1500,,
X-Over 6.5,3.95,3.2,12.5,Match Result: Draw @ 3.9500  |  2nd Half Corners: Over 6.5 @ 3.2000,,
X-Under 5.5,3.95,1.65,6.3,Match Result: Draw @ 3.9500  |  2nd Half Corners: Under 5.5 @ 1.6500,,
X-Under 6.5,3.95,1.32,5.2,Match Result: Draw @ 3.9500  |  2nd Half Corners: Under 6.5 @ 1.3200,,
1-Over 3.5,2.42,1.3,3,Match Result: Crewe Alexandra @ 2.4200  |  2nd Half Corners: Over 3.5 @ 1.3000,,
1-Over 4.5,2.42,1.65,3.8,Match Result: Crewe Alexandra @ 2.4200  |  2nd Half Corners: Over 4.5 @ 1.6500,,
1-Over 5.5,2.42,2.3,5.3,Match Result: Crewe Alexandra @ 2.4200  |  2nd Half Corners: Over 5.5 @ 2.3000,,
1-Under 3.5,2.42,3.35,7.5,Match Result: Crewe Alexandra @ 2.4200  |  2nd Half Corners: Under 3.5 @ 3.3500,,
1-Under 4.5,2.42,2.15,4.8,Match Result: Crewe Alexandra @ 2.4200  |  2nd Half Corners: Under 4.5 @ 2.1500,,
1-Under 5.5,2.42,1.57,3.55,Match Result: Crewe Alexandra @ 2.4200  |  2nd Half Corners: Under 5.5 @ 1.5700,,
2-Over 3.5,2.85,1.3,3.6,Match Result: Oldham @ 2.8500  |  2nd Half Corners: Over 3.5 @ 1.3000,,
2-Over 4.5,2.85,1.65,4.5,Match Result: Oldham @ 2.8500  |  2nd Half Corners: Over 4.5 @ 1.6500,,
2-Under 3.5,2.85,3.35,9,Match Result: Oldham @ 2.8500  |  2nd Half Corners: Under 3.5 @ 3.3500,,
2-Under 4.5,2.85,2.15,5.9,Match Result: Oldham @ 2.8500  |  2nd Half Corners: Under 4.5 @ 2.1500,,
X-Over 3.5,3.3,1.3,4.25,Match Result: Draw @ 3.3000  |  2nd Half Corners: Over 3.5 @ 1.3000,,
X-Over 4.5,3.3,1.65,5.4,Match Result: Draw @ 3.3000  |  2nd Half Corners: Over 4.5 @ 1.6500,,
X-Over 5.5,3.3,2.3,7.4,Match Result: Draw @ 3.3000  |  2nd Half Corners: Over 5.5 @ 2.3000,,
X-Under 3.5,3.3,3.35,11,Match Result: Draw @ 3.3000  |  2nd Half Corners: Under 3.5 @ 3.3500,,
X-Under 4.5,3.3,2.15,7.1,Match Result: Draw @ 3.3000  |  2nd Half Corners: Under 4.5 @ 2.1500,,
X-Under 5.5,3.3,1.57,5.2,Match Result: Draw @ 3.3000  |  2nd Half Corners: Under 5.5 @ 1.5700,,
2-Over 5.5,2.85,2.3,6.2,Match Result: Oldham @ 2.8500  |  2nd Half Corners: Over 5.5 @ 2.3000,,
2-Under 5.5,2.85,1.57,4.4,Match Result: Oldham @ 2.8500  |  2nd Half Corners: Under 5.5 @ 1.5700,,
1-Over 4.5,2.55,1.47,3.55,Match Result: Oxford Utd @ 2.5500  |  2nd Half Corners: Over 4.5 @ 1.4700,,
1-Over 5.5,2.55,1.95,4.7,Match Result: Oxford Utd @ 2.5500  |  2nd Half Corners: Over 5.5 @ 1.9500,,
1-Over 6.5,2.55,2.82,6.8,Match Result: Oxford Utd @ 2.5500  |  2nd Half Corners: Over 6.5 @ 2.8200,,
1-Under 3.5,2.55,4.15,10,Match Result: Oxford Utd @ 2.5500  |  2nd Half Corners: Under 3.5 @ 4.1500,,
1-Under 4.5,2.55,2.57,6.1,Match Result: Oxford Utd @ 2.5500  |  2nd Half Corners: Under 4.5 @ 2.5700,,
1-Under 5.5,2.55,1.78,4.3,Match Result: Oxford Utd @ 2.5500  |  2nd Half Corners: Under 5.5 @ 1.7800,,
1-Under 6.5,2.55,1.4,3.4,Match Result: Oxford Utd @ 2.5500  |  2nd Half Corners: Under 6.5 @ 1.4000,,
1-Under 7.5,2.55,1.2,2.92,Match Result: Oxford Utd @ 2.5500  |  2nd Half Corners: Under 7.5 @ 1.2000,,
X-Over 3.5,3.3,1.21,4,Match Result: Draw @ 3.3000  |  2nd Half Corners: Over 3.5 @ 1.2100,,
X-Over 4.5,3.3,1.47,4.85,Match Result: Draw @ 3.3000  |  2nd Half Corners: Over 4.5 @ 1.4700,,
X-Over 5.5,3.3,1.95,6.4,Match Result: Draw @ 3.3000  |  2nd Half Corners: Over 5.5 @ 1.9500,,
X-Over 6.5,3.3,2.82,9,Match Result: Draw @ 3.3000  |  2nd Half Corners: Over 6.5 @ 2.8200,,
X-Over 7.5,3.3,4.25,13,Match Result: Draw @ 3.3000  |  2nd Half Corners: Over 7.5 @ 4.2500,,
X-Under 3.5,3.3,4.15,12.5,Match Result: Draw @ 3.3000  |  2nd Half Corners: Under 3.5 @ 4.1500,,
X-Under 4.5,3.3,2.57,8.25,Match Result: Draw @ 3.3000  |  2nd Half Corners: Under 4.5 @ 2.5700,,
X-Under 5.5,3.3,1.78,5.8,Match Result: Draw @ 3.3000  |  2nd Half Corners: Under 5.5 @ 1.7800,,
X-Under 6.5,3.3,1.4,4.65,Match Result: Draw @ 3.3000  |  2nd Half Corners: Under 6.5 @ 1.4000,,
X-Under 7.5,3.3,1.2,3.95,Match Result: Draw @ 3.3000  |  2nd Half Corners: Under 7.5 @ 1.2000,,
2-Over 3.5,2.82,1.21,3.3,Match Result: Hull City @ 2.8200  |  2nd Half Corners: Over 3.5 @ 1.2100,,
2-Over 4.5,2.82,1.47,4.05,Match Result: Hull City @ 2.8200  |  2nd Half Corners: Over 4.5 @ 1.4700,,
2-Over 5.5,2.82,1.95,5.2,Match Result: Hull City @ 2.8200  |  2nd Half Corners: Over 5.5 @ 1.9500,,
2-Over 6.5,2.82,2.82,7.5,Match Result: Hull City @ 2.8200  |  2nd Half Corners: Over 6.5 @ 2.8200,,
2-Over 7.5,2.82,4.25,11,Match Result: Hull City @ 2.8200  |  2nd Half Corners: Over 7.5 @ 4.2500,,
2-Under 3.5,2.82,4.15,11.25,Match Result: Hull City @ 2.8200  |  2nd Half Corners: Under 3.5 @ 4.1500,,
2-Under 4.5,2.82,2.57,7,Match Result: Hull City @ 2.8200  |  2nd Half Corners: Under 4.5 @ 2.5700,,
2-Under 5.5,2.82,1.78,5,Match Result: Hull City @ 2.8200  |  2nd Half Corners: Under 5.5 @ 1.7800,,
2-Under 6.5,2.82,1.4,3.9,Match Result: Hull City @ 2.8200  |  2nd Half Corners: Under 6.5 @ 1.4000,,
1-Over 3.5,1.78,1.27,2.2,Match Result: Birmingham @ 1.7800  |  2nd Half Corners: Over 3.5 @ 1.2700,,
1-Over 4.5,1.78,1.6,2.8,Match Result: Birmingham @ 1.7800  |  2nd Half Corners: Over 4.5 @ 1.6000,,
1-Over 5.5,1.78,2.2,3.85,Match Result: Birmingham @ 1.7800  |  2nd Half Corners: Over 5.5 @ 2.2000,,
1-Under 3.5,1.78,3.5,5.9,Match Result: Birmingham @ 1.7800  |  2nd Half Corners: Under 3.5 @ 3.5000,,
1-Under 4.5,1.78,2.25,3.8,Match Result: Birmingham @ 1.7800  |  2nd Half Corners: Under 4.5 @ 2.2500,,
1-Over 6.5,1.78,3.3,5.8,Match Result: Birmingham @ 1.7800  |  2nd Half Corners: Over 6.5 @ 3.3000,,
1-Over 7.5,1.78,5.1,8.75,Match Result: Birmingham @ 1.7800  |  2nd Half Corners: Over 7.5 @ 5.1000,,
1-Under 5.5,1.78,1.62,2.77,Match Result: Birmingham @ 1.7800  |  2nd Half Corners: Under 5.5 @ 1.6200,,
1-Under 6.5,1.78,1.31,2.25,Match Result: Birmingham @ 1.7800  |  2nd Half Corners: Under 6.5 @ 1.3100,,
1-Under 7.5,1.78,1.14,1.95,Match Result: Birmingham @ 1.7800  |  2nd Half Corners: Under 7.5 @ 1.1400,,
2-Over 3.5,4.7,1.27,5.7,Match Result: Blackburn Rovers @ 4.7000  |  2nd Half Corners: Over 3.5 @ 1.2700,,
2-Over 4.5,4.7,1.6,7.3,Match Result: Blackburn Rovers @ 4.7000  |  2nd Half Corners: Over 4.5 @ 1.6000,,
2-Over 5.5,4.7,2.2,9.5,Match Result: Blackburn Rovers @ 4.7000  |  2nd Half Corners: Over 5.5 @ 2.2000,,
2-Over 6.5,4.7,3.3,14,Match Result: Blackburn Rovers @ 4.7000  |  2nd Half Corners: Over 6.5 @ 3.3000,,
2-Over 7.5,4.7,5.1,21,Match Result: Blackburn Rovers @ 4.7000  |  2nd Half Corners: Over 7.5 @ 5.1000,,
2-Under 3.5,4.7,3.5,16.5,Match Result: Blackburn Rovers @ 4.7000  |  2nd Half Corners: Under 3.5 @ 3.5000,,
2-Under 4.5,4.7,2.25,10.25,Match Result: Blackburn Rovers @ 4.7000  |  2nd Half Corners: Under 4.5 @ 2.2500,,
2-Under 5.5,4.7,1.62,7.6,Match Result: Blackburn Rovers @ 4.7000  |  2nd Half Corners: Under 5.5 @ 1.6200,,
2-Under 6.5,4.7,1.31,6.1,Match Result: Blackburn Rovers @ 4.7000  |  2nd Half Corners: Under 6.5 @ 1.3100,,
2-Under 7.5,4.7,1.14,5.3,Match Result: Blackburn Rovers @ 4.7000  |  2nd Half Corners: Under 7.5 @ 1.1400,,
X-Over 3.5,3.6,1.27,4.45,Match Result: Draw @ 3.6000  |  2nd Half Corners: Over 3.5 @ 1.2700,,
X-Over 4.5,3.6,1.6,5.5,Match Result: Draw @ 3.6000  |  2nd Half Corners: Over 4.5 @ 1.6000,,
X-Over 6.5,3.6,3.3,10.75,Match Result: Draw @ 3.6000  |  2nd Half Corners: Over 6.5 @ 3.3000,,
X-Over 7.5,3.6,5.1,15.5,Match Result: Draw @ 3.6000  |  2nd Half Corners: Over 7.5 @ 5.1000,,
X-Under 3.5,3.6,3.5,12.5,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 3.5 @ 3.5000,,
X-Under 4.5,3.6,2.25,8.25,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 4.5 @ 2.2500,,
X-Under 5.5,3.6,1.62,6,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 5.5 @ 1.6200,,
X-Under 6.5,3.6,1.31,4.7,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 6.5 @ 1.3100,,
X-Under 7.5,3.6,1.14,4.1,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 7.5 @ 1.1400,,
1-Over 3.5,1.98,1.23,2.35,Match Result: Norwich City @ 1.9800  |  2nd Half Corners: Over 3.5 @ 1.2300,,
1-Over 4.5,1.98,1.52,2.92,Match Result: Norwich City @ 1.9800  |  2nd Half Corners: Over 4.5 @ 1.5200,,
1-Over 5.5,1.98,2.05,3.9,Match Result: Norwich City @ 1.9800  |  2nd Half Corners: Over 5.5 @ 2.0500,,
1-Over 6.5,1.98,2.95,5.5,Match Result: Norwich City @ 1.9800  |  2nd Half Corners: Over 6.5 @ 2.9500,,
1-Over 7.5,1.98,4.6,8.5,Match Result: Norwich City @ 1.9800  |  2nd Half Corners: Over 7.5 @ 4.6000,,
1-Under 3.5,1.98,3.9,7.2,Match Result: Norwich City @ 1.9800  |  2nd Half Corners: Under 3.5 @ 3.9000,,
1-Under 4.5,1.98,2.45,4.6,Match Result: Norwich City @ 1.9800  |  2nd Half Corners: Under 4.5 @ 2.4500,,
1-Under 5.5,1.98,1.72,3.25,Match Result: Norwich City @ 1.9800  |  2nd Half Corners: Under 5.5 @ 1.7200,,
1-Under 6.5,1.98,1.36,2.6,Match Result: Norwich City @ 1.9800  |  2nd Half Corners: Under 6.5 @ 1.3600,,
1-Under 7.5,1.98,1.17,2.22,Match Result: Norwich City @ 1.9800  |  2nd Half Corners: Under 7.5 @ 1.1700,,
2-Over 3.5,3.8,1.23,4.55,Match Result: Portsmouth FC @ 3.8000  |  2nd Half Corners: Over 3.5 @ 1.2300,,
2-Over 5.5,3.8,2.05,7.3,Match Result: Portsmouth FC @ 3.8000  |  2nd Half Corners: Over 5.5 @ 2.0500,,
2-Over 6.5,3.8,2.95,10.5,Match Result: Portsmouth FC @ 3.8000  |  2nd Half Corners: Over 6.5 @ 2.9500,,
2-Over 7.5,3.8,4.6,16,Match Result: Portsmouth FC @ 3.8000  |  2nd Half Corners: Over 7.5 @ 4.6000,,
2-Under 3.5,3.8,3.9,14.5,Match Result: Portsmouth FC @ 3.8000  |  2nd Half Corners: Under 3.5 @ 3.9000,,
2-Under 4.5,3.8,2.45,9,Match Result: Portsmouth FC @ 3.8000  |  2nd Half Corners: Under 4.5 @ 2.4500,,
2-Under 5.5,3.8,1.72,6.5,Match Result: Portsmouth FC @ 3.8000  |  2nd Half Corners: Under 5.5 @ 1.7200,,
2-Under 6.5,3.8,1.36,5.1,Match Result: Portsmouth FC @ 3.8000  |  2nd Half Corners: Under 6.5 @ 1.3600,,
2-Under 7.5,3.8,1.17,4.35,Match Result: Portsmouth FC @ 3.8000  |  2nd Half Corners: Under 7.5 @ 1.1700,,
X-Over 3.5,3.6,1.23,4.45,Match Result: Draw @ 3.6000  |  2nd Half Corners: Over 3.5 @ 1.2300,,
X-Over 4.5,3.6,1.52,5.6,Match Result: Draw @ 3.6000  |  2nd Half Corners: Over 4.5 @ 1.5200,,
X-Over 5.5,3.6,2.05,7.4,Match Result: Draw @ 3.6000  |  2nd Half Corners: Over 5.5 @ 2.0500,,
X-Over 7.5,3.6,4.6,15.5,Match Result: Draw @ 3.6000  |  2nd Half Corners: Over 7.5 @ 4.6000,,
X-Under 3.5,3.6,3.9,13,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 3.5 @ 3.9000,,
X-Under 4.5,3.6,2.45,8.25,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 4.5 @ 2.4500,,
X-Under 5.5,3.6,1.72,6,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 5.5 @ 1.7200,,
X-Under 6.5,3.6,1.36,4.85,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 6.5 @ 1.3600,,
X-Under 7.5,3.6,1.17,4.2,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 7.5 @ 1.1700,,
1-Over 3.5,2.5,1.3,3.1,Match Result: Charlton @ 2.5000  |  2nd Half Corners: Over 3.5 @ 1.3000,,
1-Over 4.5,2.5,1.65,3.9,Match Result: Charlton @ 2.5000  |  2nd Half Corners: Over 4.5 @ 1.6500,,
1-Over 5.5,2.5,2.3,5.4,Match Result: Charlton @ 2.5000  |  2nd Half Corners: Over 5.5 @ 2.3000,,
1-Over 6.5,2.5,3.5,8,Match Result: Charlton @ 2.5000  |  2nd Half Corners: Over 6.5 @ 3.5000,,
1-Over 7.5,2.5,5.5,12,Match Result: Charlton @ 2.5000  |  2nd Half Corners: Over 7.5 @ 5.5000,,
1-Under 3.5,2.5,3.35,7.8,Match Result: Charlton @ 2.5000  |  2nd Half Corners: Under 3.5 @ 3.3500,,
1-Under 4.5,2.5,2.15,5,Match Result: Charlton @ 2.5000  |  2nd Half Corners: Under 4.5 @ 2.1500,,
1-Under 5.5,2.5,1.57,3.7,Match Result: Charlton @ 2.5000  |  2nd Half Corners: Under 5.5 @ 1.5700,,
1-Under 6.5,2.5,1.28,3.05,Match Result: Charlton @ 2.5000  |  2nd Half Corners: Under 6.5 @ 1.2800,,
1-Under 7.5,2.5,1.13,2.7,Match Result: Charlton @ 2.5000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
2-Over 3.5,3,1.3,3.8,Match Result: Bristol City @ 3.0000  |  2nd Half Corners: Over 3.5 @ 1.3000,,
2-Over 6.5,3,3.5,9.5,Match Result: Bristol City @ 3.0000  |  2nd Half Corners: Over 6.5 @ 3.5000,,
2-Over 7.5,3,5.5,14,Match Result: Bristol City @ 3.0000  |  2nd Half Corners: Over 7.5 @ 5.5000,,
2-Under 3.5,3,3.35,9.75,Match Result: Bristol City @ 3.0000  |  2nd Half Corners: Under 3.5 @ 3.3500,,
2-Under 4.5,3,2.15,6.2,Match Result: Bristol City @ 3.0000  |  2nd Half Corners: Under 4.5 @ 2.1500,,
2-Under 5.5,3,1.57,4.65,Match Result: Bristol City @ 3.0000  |  2nd Half Corners: Under 5.5 @ 1.5700,,
2-Under 6.5,3,1.28,3.85,Match Result: Bristol City @ 3.0000  |  2nd Half Corners: Under 6.5 @ 1.2800,,
2-Under 7.5,3,1.13,3.4,Match Result: Bristol City @ 3.0000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
X-Over 3.5,3.2,1.3,4.15,Match Result: Draw @ 3.2000  |  2nd Half Corners: Over 3.5 @ 1.3000,,
X-Over 4.5,3.2,1.65,5.3,Match Result: Draw @ 3.2000  |  2nd Half Corners: Over 4.5 @ 1.6500,,
X-Over 5.5,3.2,2.3,7.4,Match Result: Draw @ 3.2000  |  2nd Half Corners: Over 5.5 @ 2.3000,,
X-Over 6.5,3.2,3.5,11.5,Match Result: Draw @ 3.2000  |  2nd Half Corners: Over 6.5 @ 3.5000,,
X-Over 7.5,3.2,5.5,17,Match Result: Draw @ 3.2000  |  2nd Half Corners: Over 7.5 @ 5.5000,,
X-Under 3.5,3.2,3.35,10.5,Match Result: Draw @ 3.2000  |  2nd Half Corners: Under 3.5 @ 3.3500,,
X-Under 4.5,3.2,2.15,6.6,Match Result: Draw @ 3.2000  |  2nd Half Corners: Under 4.5 @ 2.1500,,
X-Under 5.5,3.2,1.57,4.9,Match Result: Draw @ 3.2000  |  2nd Half Corners: Under 5.5 @ 1.5700,,
X-Under 6.5,3.2,1.28,4,Match Result: Draw @ 3.2000  |  2nd Half Corners: Under 6.5 @ 1.2800,,
X-Under 7.5,3.2,1.13,3.6,Match Result: Draw @ 3.2000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
1-Over 3.5,1.78,1.23,2.15,Match Result: Middlesbrough FC @ 1.7800  |  2nd Half Corners: Over 3.5 @ 1.2300,,
1-Over 4.5,1.78,1.52,2.65,Match Result: Middlesbrough FC @ 1.7800  |  2nd Half Corners: Over 4.5 @ 1.5200,,
1-Over 5.5,1.78,2.05,3.5,Match Result: Middlesbrough FC @ 1.7800  |  2nd Half Corners: Over 5.5 @ 2.0500,,
1-Over 6.5,1.78,2.95,5,Match Result: Middlesbrough FC @ 1.7800  |  2nd Half Corners: Over 6.5 @ 2.9500,,
1-Over 7.5,1.78,4.6,7.6,Match Result: Middlesbrough FC @ 1.7800  |  2nd Half Corners: Over 7.5 @ 4.6000,,
1-Under 3.5,1.78,3.9,6.4,Match Result: Middlesbrough FC @ 1.7800  |  2nd Half Corners: Under 3.5 @ 3.9000,,
1-Under 4.5,1.78,2.45,4.15,Match Result: Middlesbrough FC @ 1.7800  |  2nd Half Corners: Under 4.5 @ 2.4500,,
1-Under 5.5,1.78,1.72,3,Match Result: Middlesbrough FC @ 1.7800  |  2nd Half Corners: Under 5.5 @ 1.7200,,
1-Under 6.5,1.78,1.36,2.37,Match Result: Middlesbrough FC @ 1.7800  |  2nd Half Corners: Under 6.5 @ 1.3600,,
1-Under 7.5,1.78,1.17,2.02,Match Result: Middlesbrough FC @ 1.7800  |  2nd Half Corners: Under 7.5 @ 1.1700,,
X-Over 3.5,3.85,1.23,4.6,Match Result: Draw @ 3.8500  |  2nd Half Corners: Over 3.5 @ 1.2300,,
X-Over 4.5,3.85,1.52,5.7,Match Result: Draw @ 3.8500  |  2nd Half Corners: Over 4.5 @ 1.5200,,
X-Over 5.5,3.85,2.05,7.7,Match Result: Draw @ 3.8500  |  2nd Half Corners: Over 5.5 @ 2.0500,,
X-Under 3.5,3.85,3.9,15,Match Result: Draw @ 3.8500  |  2nd Half Corners: Under 3.5 @ 3.9000,,
X-Under 4.5,3.85,2.45,9.25,Match Result: Draw @ 3.8500  |  2nd Half Corners: Under 4.5 @ 2.4500,,
2-Over 4.5,4.4,1.52,6.1,Match Result: Millwall FC @ 4.4000  |  2nd Half Corners: Over 4.5 @ 1.5200,,
2-Over 5.5,4.4,2.05,8,Match Result: Millwall FC @ 4.4000  |  2nd Half Corners: Over 5.5 @ 2.0500,,
2-Over 6.5,4.4,2.95,11.75,Match Result: Millwall FC @ 4.4000  |  2nd Half Corners: Over 6.5 @ 2.9500,,
2-Over 7.5,4.4,4.6,18.5,Match Result: Millwall FC @ 4.4000  |  2nd Half Corners: Over 7.5 @ 4.6000,,
2-Under 3.5,4.4,3.9,16,Match Result: Millwall FC @ 4.4000  |  2nd Half Corners: Under 3.5 @ 3.9000,,
2-Under 4.5,4.4,2.45,10.25,Match Result: Millwall FC @ 4.4000  |  2nd Half Corners: Under 4.5 @ 2.4500,,
2-Under 5.5,4.4,1.72,7.2,Match Result: Millwall FC @ 4.4000  |  2nd Half Corners: Under 5.5 @ 1.7200,,
2-Under 6.5,4.4,1.36,5.6,Match Result: Millwall FC @ 4.4000  |  2nd Half Corners: Under 6.5 @ 1.3600,,
2-Under 7.5,4.4,1.17,4.8,Match Result: Millwall FC @ 4.4000  |  2nd Half Corners: Under 7.5 @ 1.1700,,
X-Over 6.5,3.85,2.95,10.75,Match Result: Draw @ 3.8500  |  2nd Half Corners: Over 6.5 @ 2.9500,,
X-Over 7.5,3.85,4.6,17.5,Match Result: Draw @ 3.8500  |  2nd Half Corners: Over 7.5 @ 4.6000,,
X-Under 5.5,3.85,1.72,6.5,Match Result: Draw @ 3.8500  |  2nd Half Corners: Under 5.5 @ 1.7200,,
X-Under 6.5,3.85,1.36,5.2,Match Result: Draw @ 3.8500  |  2nd Half Corners: Under 6.5 @ 1.3600,,
X-Under 7.5,3.85,1.17,4.4,Match Result: Draw @ 3.8500  |  2nd Half Corners: Under 7.5 @ 1.1700,,
1-Over 3.5,1.9,1.27,2.35,Match Result: Leicester @ 1.9000  |  2nd Half Corners: Over 3.5 @ 1.2700,,
1-Over 6.5,1.9,3.3,5.8,Match Result: Leicester @ 1.9000  |  2nd Half Corners: Over 6.5 @ 3.3000,,
