combo_label,odd1,odd2,combo_odds,legs_summary,,Combination: Match Result (odd1) - 1st Half Corners (odd2)
2-Under 4.5,3.35,2.15,6.8,Match Result: Holstein Kiel @ 3.3500  |  1st Half Corners: Under 4.5 @ 2.1500,,
1-Over 5.5,1.17,2.15,2.52,Match Result: York City @ 1.1700  |  1st Half Corners: Over 5.5 @ 2.1500,,
1-Under 5.5,1.17,1.65,1.93,Match Result: York City @ 1.1700  |  1st Half Corners: Under 5.5 @ 1.6500,,
X-Over 5.5,7,2.15,14,Match Result: Draw @ 7.0000  |  1st Half Corners: Over 5.5 @ 2.1500,,
X-Under 5.5,7,1.65,12,Match Result: Draw @ 7.0000  |  1st Half Corners: Under 5.5 @ 1.6500,,
2-Over 5.5,13.5,2.15,27,Match Result: Brackley Town @ 13.5000  |  1st Half Corners: Over 5.5 @ 2.1500,,
2-Under 5.5,13.5,1.65,21,Match Result: Brackley Town @ 13.5000  |  1st Half Corners: Under 5.5 @ 1.6500,,
1-Over 4.5,1.65,1.87,3.05,Match Result: AFC Telford United @ 1.6500  |  1st Half Corners: Over 4.5 @ 1.8700,,
1-Under 4.5,1.65,1.88,3.15,Match Result: AFC Telford United @ 1.6500  |  1st Half Corners: Under 4.5 @ 1.8800,,
X-Over 4.5,3.85,1.87,7.1,Match Result: Draw @ 3.8500  |  1st Half Corners: Over 4.5 @ 1.8700,,
2-Over 4.5,4.4,1.87,8.75,Match Result: Marine FC @ 4.4000  |  1st Half Corners: Over 4.5 @ 1.8700,,
2-Under 4.5,4.4,1.88,8,Match Result: Marine FC @ 4.4000  |  1st Half Corners: Under 4.5 @ 1.8800,,
X-Under 4.5,3.85,1.88,6.9,Match Result: Draw @ 3.8500  |  1st Half Corners: Under 4.5 @ 1.8800,,
1-Over 4.5,1.82,1.85,3.4,Match Result: Buxton FC @ 1.8200  |  1st Half Corners: Over 4.5 @ 1.8500,,
2-Over 4.5,3.5,1.85,6.5,Match Result: Bedford Town @ 3.5000  |  1st Half Corners: Over 4.5 @ 1.8500,,
X-Over 4.5,3.95,1.85,7,Match Result: Draw @ 3.9500  |  1st Half Corners: Over 4.5 @ 1.8500,,
X-Under 4.5,3.95,1.88,7.2,Match Result: Draw @ 3.9500  |  1st Half Corners: Under 4.5 @ 1.8800,,
2-Under 4.5,3.5,1.88,6.7,Match Result: Bedford Town @ 3.5000  |  1st Half Corners: Under 4.5 @ 1.8800,,
1-Over 4.5,3.3,1.7,5.5,Match Result: Aldershot Town @ 3.3000  |  1st Half Corners: Over 4.5 @ 1.7000,,
1-Under 4.5,3.3,2.07,6.8,Match Result: Aldershot Town @ 3.3000  |  1st Half Corners: Under 4.5 @ 2.0700,,
X-Over 4.5,3.85,1.7,6.3,Match Result: Draw @ 3.8500  |  1st Half Corners: Over 4.5 @ 1.7000,,
2-Over 4.5,1.98,1.7,3.35,Match Result: Boreham Wood @ 1.9800  |  1st Half Corners: Over 4.5 @ 1.7000,,
2-Under 4.5,1.98,2.07,4.15,Match Result: Boreham Wood @ 1.9800  |  1st Half Corners: Under 4.5 @ 2.0700,,
X-Under 4.5,3.85,2.07,8.25,Match Result: Draw @ 3.8500  |  1st Half Corners: Under 4.5 @ 2.0700,,
1-Over 3.5,2.65,1.6,4.05,Match Result: Darlington FC @ 2.6500  |  1st Half Corners: Over 3.5 @ 1.6000,,
1-Under 3.5,2.65,2.25,6.2,Match Result: Darlington FC @ 2.6500  |  1st Half Corners: Under 3.5 @ 2.2500,,
2-Over 3.5,2.37,1.6,3.85,Match Result: Kidderminster Harriers @ 2.3700  |  1st Half Corners: Over 3.5 @ 1.6000,,
2-Under 3.5,2.37,2.25,5.3,Match Result: Kidderminster Harriers @ 2.3700  |  1st Half Corners: Under 3.5 @ 2.2500,,
X-Over 3.5,3.4,1.6,5.4,Match Result: Draw @ 3.4000  |  1st Half Corners: Over 3.5 @ 1.6000,,
X-Under 3.5,3.4,2.25,7.4,Match Result: Draw @ 3.4000  |  1st Half Corners: Under 3.5 @ 2.2500,,
1-Over 4.5,2.67,1.8,4.65,Match Result: Halifax Town @ 2.6700  |  1st Half Corners: Over 4.5 @ 1.8000,,
1-Under 4.5,2.67,1.95,5.2,Match Result: Halifax Town @ 2.6700  |  1st Half Corners: Under 4.5 @ 1.9500,,
2-Over 4.5,2.47,1.8,4.5,Match Result: Carlisle United @ 2.4700  |  1st Half Corners: Over 4.5 @ 1.8000,,
2-Under 4.5,2.47,1.95,4.9,Match Result: Carlisle United @ 2.4700  |  1st Half Corners: Under 4.5 @ 1.9500,,
X-Over 4.5,3.45,1.8,6,Match Result: Draw @ 3.4500  |  1st Half Corners: Over 4.5 @ 1.8000,,
X-Under 4.5,3.45,1.95,6.7,Match Result: Draw @ 3.4500  |  1st Half Corners: Under 4.5 @ 1.9500,,
1-Over 4.5,1.78,1.82,3.25,Match Result: Brackley Town @ 1.7800  |  1st Half Corners: Over 4.5 @ 1.8200,,
1-Under 4.5,1.78,1.93,3.4,Match Result: Brackley Town @ 1.7800  |  1st Half Corners: Under 4.5 @ 1.9300,,
X-Over 4.5,3.95,1.82,7,Match Result: Draw @ 3.9500  |  1st Half Corners: Over 4.5 @ 1.8200,,
X-Under 4.5,3.95,1.93,7.5,Match Result: Draw @ 3.9500  |  1st Half Corners: Under 4.5 @ 1.9300,,
2-Over 4.5,3.9,1.82,7.3,Match Result: Braintree Town @ 3.9000  |  1st Half Corners: Over 4.5 @ 1.8200,,
1-Over 4.5,2.32,1.91,4.4,Match Result: Solihull Moors @ 2.3200  |  1st Half Corners: Over 4.5 @ 1.9100,,
1-Under 4.5,2.32,1.83,4.2,Match Result: Solihull Moors @ 2.3200  |  1st Half Corners: Under 4.5 @ 1.8300,,
2-Over 4.5,2.8,1.91,5.3,Match Result: Halifax Town @ 2.8000  |  1st Half Corners: Over 4.5 @ 1.9100,,
2-Under 4.5,2.8,1.83,5.2,Match Result: Halifax Town @ 2.8000  |  1st Half Corners: Under 4.5 @ 1.8300,,
X-Over 4.5,3.55,1.91,6.6,Match Result: Draw @ 3.5500  |  1st Half Corners: Over 4.5 @ 1.9100,,
X-Under 4.5,3.55,1.83,6.4,Match Result: Draw @ 3.5500  |  1st Half Corners: Under 4.5 @ 1.8300,,
1-Over 4.5,1.95,1.85,3.65,Match Result: Boston United @ 1.9500  |  1st Half Corners: Over 4.5 @ 1.8500,,
1-Under 4.5,1.95,1.9,3.6,Match Result: Boston United @ 1.9500  |  1st Half Corners: Under 4.5 @ 1.9000,,
X-Over 4.5,3.55,1.85,6.4,Match Result: Draw @ 3.5500  |  1st Half Corners: Over 4.5 @ 1.8500,,
2-Over 4.5,3.65,1.85,6.8,Match Result: Altrincham FC @ 3.6500  |  1st Half Corners: Over 4.5 @ 1.8500,,
2-Under 4.5,3.65,1.9,7.3,Match Result: Altrincham FC @ 3.6500  |  1st Half Corners: Under 4.5 @ 1.9000,,
X-Under 4.5,3.55,1.9,6.5,Match Result: Draw @ 3.5500  |  1st Half Corners: Under 4.5 @ 1.9000,,
1-Over 4.5,1.78,1.85,3.35,Match Result: Sutton United @ 1.7800  |  1st Half Corners: Over 4.5 @ 1.8500,,
1-Under 4.5,1.78,1.9,3.3,Match Result: Sutton United @ 1.7800  |  1st Half Corners: Under 4.5 @ 1.9000,,
X-Over 4.5,3.75,1.85,6.7,Match Result: Draw @ 3.7500  |  1st Half Corners: Over 4.5 @ 1.8500,,
X-Under 4.5,3.75,1.9,7,Match Result: Draw @ 3.7500  |  1st Half Corners: Under 4.5 @ 1.9000,,
2-Over 4.5,4.15,1.85,7.6,Match Result: Truro City FC @ 4.1500  |  1st Half Corners: Over 4.5 @ 1.8500,,
2-Under 4.5,4.15,1.9,8.25,Match Result: Truro City FC @ 4.1500  |  1st Half Corners: Under 4.5 @ 1.9000,,
1-Over 4.5,2.72,1.95,5.3,Match Result: Chesham Utd @ 2.7200  |  1st Half Corners: Over 4.5 @ 1.9500,,
1-Under 4.5,2.72,1.8,4.85,Match Result: Chesham Utd @ 2.7200  |  1st Half Corners: Under 4.5 @ 1.8000,,
2-Over 4.5,2.45,1.95,4.75,Match Result: Hornchurch FC @ 2.4500  |  1st Half Corners: Over 4.5 @ 1.9500,,
2-Under 4.5,2.45,1.8,4.55,Match Result: Hornchurch FC @ 2.4500  |  1st Half Corners: Under 4.5 @ 1.8000,,
X-Over 4.5,3.15,1.95,6.1,Match Result: Draw @ 3.1500  |  1st Half Corners: Over 4.5 @ 1.9500,,
X-Under 4.5,3.15,1.8,5.4,Match Result: Draw @ 3.1500  |  1st Half Corners: Under 4.5 @ 1.8000,,
1-Over 4.5,4.5,1.87,8.25,Match Result: Altrincham FC @ 4.5000  |  1st Half Corners: Over 4.5 @ 1.8700,,
1-Under 4.5,4.5,1.87,8.5,Match Result: Altrincham FC @ 4.5000  |  1st Half Corners: Under 4.5 @ 1.8700,,
X-Over 4.5,3.95,1.87,7.1,Match Result: Draw @ 3.9500  |  1st Half Corners: Over 4.5 @ 1.8700,,
X-Under 4.5,3.95,1.87,7.5,Match Result: Draw @ 3.9500  |  1st Half Corners: Under 4.5 @ 1.8700,,
2-Over 4.5,1.67,1.87,3.1,Match Result: Southend @ 1.6700  |  1st Half Corners: Over 4.5 @ 1.8700,,
2-Under 4.5,1.67,1.87,3.15,Match Result: Southend @ 1.6700  |  1st Half Corners: Under 4.5 @ 1.8700,,
1-Over 4.5,4.8,2.22,10.25,Match Result: Leamington @ 4.8000  |  1st Half Corners: Over 4.5 @ 2.2200,,
1-Under 4.5,4.8,1.62,7.6,Match Result: Leamington @ 4.8000  |  1st Half Corners: Under 4.5 @ 1.6200,,
2-Over 4.5,1.67,2.22,3.7,Match Result: Scarborough Athletic @ 1.6700  |  1st Half Corners: Over 4.5 @ 2.2200,,
X-Over 4.5,3.55,2.22,7.5,Match Result: Draw @ 3.5500  |  1st Half Corners: Over 4.5 @ 2.2200,,
X-Under 4.5,3.55,1.62,5.8,Match Result: Draw @ 3.5500  |  1st Half Corners: Under 4.5 @ 1.6200,,
2-Under 4.5,1.67,1.62,2.75,Match Result: Scarborough Athletic @ 1.6700  |  1st Half Corners: Under 4.5 @ 1.6200,,
1-Over 4.5,1.34,1.93,2.67,Match Result: Rochdale AFC @ 1.3400  |  1st Half Corners: Over 4.5 @ 1.9300,,
1-Under 4.5,1.34,1.82,2.37,Match Result: Rochdale AFC @ 1.3400  |  1st Half Corners: Under 4.5 @ 1.8200,,
X-Over 4.5,4.9,1.93,9.25,Match Result: Draw @ 4.9000  |  1st Half Corners: Over 4.5 @ 1.9300,,
X-Under 4.5,4.9,1.82,8.5,Match Result: Draw @ 4.9000  |  1st Half Corners: Under 4.5 @ 1.8200,,
2-Over 4.5,8.25,1.93,16,Match Result: Tamworth FC @ 8.2500  |  1st Half Corners: Over 4.5 @ 1.9300,,
2-Under 4.5,8.25,1.82,15.5,Match Result: Tamworth FC @ 8.2500  |  1st Half Corners: Under 4.5 @ 1.8200,,
1-Over 4.5,2,1.93,3.8,Match Result: Hereford United @ 2.0000  |  1st Half Corners: Over 4.5 @ 1.9300,,
1-Under 4.5,2,1.82,3.65,Match Result: Hereford United @ 2.0000  |  1st Half Corners: Under 4.5 @ 1.8200,,
2-Over 4.5,3.25,1.93,6.5,Match Result: Spennymoor Town @ 3.2500  |  1st Half Corners: Over 4.5 @ 1.9300,,
2-Under 4.5,3.25,1.82,5.9,Match Result: Spennymoor Town @ 3.2500  |  1st Half Corners: Under 4.5 @ 1.8200,,
X-Over 4.5,3.55,1.93,6.7,Match Result: Draw @ 3.5500  |  1st Half Corners: Over 4.5 @ 1.9300,,
X-Under 4.5,3.55,1.82,6.2,Match Result: Draw @ 3.5500  |  1st Half Corners: Under 4.5 @ 1.8200,,
1-Over 4.5,6.9,1.72,12,Match Result: Gateshead FC @ 6.9000  |  1st Half Corners: Over 4.5 @ 1.7200,,
1-Under 4.5,6.9,2.05,14,Match Result: Gateshead FC @ 6.9000  |  1st Half Corners: Under 4.5 @ 2.0500,,
2-Over 4.5,1.36,1.72,2.35,Match Result: York City @ 1.3600  |  1st Half Corners: Over 4.5 @ 1.7200,,
X-Over 4.5,5.2,1.72,8.5,Match Result: Draw @ 5.2000  |  1st Half Corners: Over 4.5 @ 1.7200,,
X-Under 4.5,5.2,2.05,11.25,Match Result: Draw @ 5.2000  |  1st Half Corners: Under 4.5 @ 2.0500,,
2-Under 4.5,1.36,2.05,2.75,Match Result: York City @ 1.3600  |  1st Half Corners: Under 4.5 @ 2.0500,,
1-Over 4.5,2.3,2.05,4.7,Match Result: Chippenham Town @ 2.3000  |  1st Half Corners: Over 4.5 @ 2.0500,,
1-Under 4.5,2.3,1.72,3.9,Match Result: Chippenham Town @ 2.3000  |  1st Half Corners: Under 4.5 @ 1.7200,,
X-Over 4.5,3.4,2.05,6.6,Match Result: Draw @ 3.4000  |  1st Half Corners: Over 4.5 @ 2.0500,,
X-Under 4.5,3.4,1.72,5.9,Match Result: Draw @ 3.4000  |  1st Half Corners: Under 4.5 @ 1.7200,,
2-Over 4.5,2.75,2.05,5.7,Match Result: Eastbourne Borough @ 2.7500  |  1st Half Corners: Over 4.5 @ 2.0500,,
2-Under 4.5,2.75,1.72,4.8,Match Result: Eastbourne Borough @ 2.7500  |  1st Half Corners: Under 4.5 @ 1.7200,,
1-Over 4.5,4.5,1.8,8,Match Result: Braintree Town @ 4.5000  |  1st Half Corners: Over 4.5 @ 1.8000,,
1-Under 4.5,4.5,1.95,8.75,Match Result: Braintree Town @ 4.5000  |  1st Half Corners: Under 4.5 @ 1.9500,,
X-Over 4.5,4.2,1.8,7.2,Match Result: Draw @ 4.2000  |  1st Half Corners: Over 4.5 @ 1.8000,,
X-Under 4.5,4.2,1.95,8.5,Match Result: Draw @ 4.2000  |  1st Half Corners: Under 4.5 @ 1.9500,,
2-Over 4.5,1.65,1.8,2.95,Match Result: Scunthorpe @ 1.6500  |  1st Half Corners: Over 4.5 @ 1.8000,,
2-Under 4.5,1.65,1.95,3.2,Match Result: Scunthorpe @ 1.6500  |  1st Half Corners: Under 4.5 @ 1.9500,,
1-Over 4.5,2.4,1.75,4.15,Match Result: Woking FC @ 2.4000  |  1st Half Corners: Over 4.5 @ 1.7500,,
1-Under 4.5,2.4,2,4.8,Match Result: Woking FC @ 2.4000  |  1st Half Corners: Under 4.5 @ 2.0000,,
X-Over 4.5,3.55,1.75,6.1,Match Result: Draw @ 3.5500  |  1st Half Corners: Over 4.5 @ 1.7500,,
X-Under 4.5,3.55,2,7,Match Result: Draw @ 3.5500  |  1st Half Corners: Under 4.5 @ 2.0000,,
2-Under 4.5,2.7,2,5.4,Match Result: Aldershot Town @ 2.7000  |  1st Half Corners: Under 4.5 @ 2.0000,,
1-Over 4.5,4.85,2.3,10.5,Match Result: Leamington @ 4.8500  |  1st Half Corners: Over 4.5 @ 2.3000,,
1-Under 4.5,4.85,1.57,7.6,Match Result: Leamington @ 4.8500  |  1st Half Corners: Under 4.5 @ 1.5700,,
2-Over 4.5,1.67,2.3,3.85,Match Result: Kings Lynn Town @ 1.6700  |  1st Half Corners: Over 4.5 @ 2.3000,,
2-Under 4.5,1.67,1.57,2.67,Match Result: Kings Lynn Town @ 1.6700  |  1st Half Corners: Under 4.5 @ 1.5700,,
X-Over 4.5,3.55,2.3,7.5,Match Result: Draw @ 3.5500  |  1st Half Corners: Over 4.5 @ 2.3000,,
X-Under 4.5,3.55,1.57,5.7,Match Result: Draw @ 3.5500  |  1st Half Corners: Under 4.5 @ 1.5700,,
1-Over 4.5,2.92,1.78,5.1,Match Result: Eastleigh FC @ 2.9200  |  1st Half Corners: Over 4.5 @ 1.7800,,
1-Under 4.5,2.92,1.98,5.8,Match Result: Eastleigh FC @ 2.9200  |  1st Half Corners: Under 4.5 @ 1.9800,,
X-Over 4.5,3.35,1.78,5.9,Match Result: Draw @ 3.3500  |  1st Half Corners: Over 4.5 @ 1.7800,,
X-Under 4.5,3.35,1.98,6.4,Match Result: Draw @ 3.3500  |  1st Half Corners: Under 4.5 @ 1.9800,,
2-Over 4.5,2.32,1.78,4.1,Match Result: Sutton United @ 2.3200  |  1st Half Corners: Over 4.5 @ 1.7800,,
2-Under 4.5,2.32,1.98,4.7,Match Result: Sutton United @ 2.3200  |  1st Half Corners: Under 4.5 @ 1.9800,,
1-Over 4.5,1.3,1.83,2.45,Match Result: AFC Fylde @ 1.3000  |  1st Half Corners: Over 4.5 @ 1.8300,,
1-Under 4.5,1.3,1.91,2.42,Match Result: AFC Fylde @ 1.3000  |  1st Half Corners: Under 4.5 @ 1.9100,,
2-Over 4.5,7.8,1.83,13.5,Match Result: Marine FC @ 7.8000  |  1st Half Corners: Over 4.5 @ 1.8300,,
2-Under 4.5,7.8,1.91,15,Match Result: Marine FC @ 7.8000  |  1st Half Corners: Under 4.5 @ 1.9100,,
X-Over 4.5,5.2,1.83,9,Match Result: Draw @ 5.2000  |  1st Half Corners: Over 4.5 @ 1.8300,,
X-Under 4.5,5.2,1.91,10.25,Match Result: Draw @ 5.2000  |  1st Half Corners: Under 4.5 @ 1.9100,,
1-Over 4.5,2.4,1.91,4.55,Match Result: Enfield Town @ 2.4000  |  1st Half Corners: Over 4.5 @ 1.9100,,
1-Under 4.5,2.4,1.83,4.3,Match Result: Enfield Town @ 2.4000  |  1st Half Corners: Under 4.5 @ 1.8300,,
X-Over 4.5,3.65,1.91,6.9,Match Result: Draw @ 3.6500  |  1st Half Corners: Over 4.5 @ 1.9100,,
X-Under 4.5,3.65,1.83,6.6,Match Result: Draw @ 3.6500  |  1st Half Corners: Under 4.5 @ 1.8300,,
2-Over 4.5,2.52,1.91,4.85,Match Result: Dover Athletic @ 2.5200  |  1st Half Corners: Over 4.5 @ 1.9100,,
2-Under 4.5,2.52,1.83,4.65,Match Result: Dover Athletic @ 2.5200  |  1st Half Corners: Under 4.5 @ 1.8300,,
1-Over 4.5,4.15,1.9,7.9,Match Result: Alfreton Town @ 4.1500  |  1st Half Corners: Over 4.5 @ 1.9000,,
1-Under 4.5,4.15,1.85,7.5,Match Result: Alfreton Town @ 4.1500  |  1st Half Corners: Under 4.5 @ 1.8500,,
2-Over 4.5,1.67,1.9,3.15,Match Result: Macclesfield FC @ 1.6700  |  1st Half Corners: Over 4.5 @ 1.9000,,
2-Under 4.5,1.67,1.85,3.1,Match Result: Macclesfield FC @ 1.6700  |  1st Half Corners: Under 4.5 @ 1.8500,,
X-Over 4.5,3.95,1.9,7.2,Match Result: Draw @ 3.9500  |  1st Half Corners: Over 4.5 @ 1.9000,,
X-Under 4.5,3.95,1.85,7.4,Match Result: Draw @ 3.9500  |  1st Half Corners: Under 4.5 @ 1.8500,,
1-Over 4.5,1.87,2.02,3.75,Match Result: Spennymoor Town @ 1.8700  |  1st Half Corners: Over 4.5 @ 2.0200,,
1-Under 4.5,1.87,1.75,3.2,Match Result: Spennymoor Town @ 1.8700  |  1st Half Corners: Under 4.5 @ 1.7500,,
X-Over 4.5,3.35,2.02,6.6,Match Result: Draw @ 3.3500  |  1st Half Corners: Over 4.5 @ 2.0200,,
2-Over 4.5,3.9,2.02,8.25,Match Result: Alfreton Town @ 3.9000  |  1st Half Corners: Over 4.5 @ 2.0200,,
2-Under 4.5,3.9,1.75,7.1,Match Result: Alfreton Town @ 3.9000  |  1st Half Corners: Under 4.5 @ 1.7500,,
X-Under 4.5,3.35,1.75,5.7,Match Result: Draw @ 3.3500  |  1st Half Corners: Under 4.5 @ 1.7500,,
1-Over 4.5,2.3,1.82,4.15,Match Result: VfB Stuttgart II @ 2.3000  |  1st Half Corners: Over 4.5 @ 1.8200,,
1-Under 4.5,2.3,1.93,4.45,Match Result: VfB Stuttgart II @ 2.3000  |  1st Half Corners: Under 4.5 @ 1.9300,,
2-Over 4.5,2.75,1.82,5.1,Match Result: SSV Jahn Regensburg @ 2.7500  |  1st Half Corners: Over 4.5 @ 1.8200,,
2-Under 4.5,2.75,1.93,5.3,Match Result: SSV Jahn Regensburg @ 2.7500  |  1st Half Corners: Under 4.5 @ 1.9300,,
X-Over 4.5,3.65,1.82,6.4,Match Result: Draw @ 3.6500  |  1st Half Corners: Over 4.5 @ 1.8200,,
X-Under 4.5,3.65,1.93,7.1,Match Result: Draw @ 3.6500  |  1st Half Corners: Under 4.5 @ 1.9300,,
1-Over 4.5,3.8,1.78,6.7,Match Result: SSV Ulm 1846 @ 3.8000  |  1st Half Corners: Over 4.5 @ 1.7800,,
1-Under 4.5,3.8,1.98,7.5,Match Result: SSV Ulm 1846 @ 3.8000  |  1st Half Corners: Under 4.5 @ 1.9800,,
X-Over 4.5,4,1.78,7,Match Result: Draw @ 4.0000  |  1st Half Corners: Over 4.5 @ 1.7800,,
X-Under 4.5,4,1.98,8,Match Result: Draw @ 4.0000  |  1st Half Corners: Under 4.5 @ 1.9800,,
2-Over 4.5,1.78,1.78,3.1,Match Result: SC Verl @ 1.7800  |  1st Half Corners: Over 4.5 @ 1.7800,,
2-Under 4.5,1.78,1.98,3.55,Match Result: SC Verl @ 1.7800  |  1st Half Corners: Under 4.5 @ 1.9800,,
1-Over 4.5,2.22,1.72,3.8,Match Result: Rot Weiss Essen @ 2.2200  |  1st Half Corners: Over 4.5 @ 1.7200,,
1-Under 4.5,2.22,2.05,4.5,Match Result: Rot Weiss Essen @ 2.2200  |  1st Half Corners: Under 4.5 @ 2.0500,,
2-Over 4.5,2.92,1.72,5,Match Result: MSV Duisburg @ 2.9200  |  1st Half Corners: Over 4.5 @ 1.7200,,
2-Under 4.5,2.92,2.05,6.1,Match Result: MSV Duisburg @ 2.9200  |  1st Half Corners: Under 4.5 @ 2.0500,,
X-Over 4.5,3.6,1.72,5.9,Match Result: Draw @ 3.6000  |  1st Half Corners: Over 4.5 @ 1.7200,,
X-Under 4.5,3.6,2.05,7.5,Match Result: Draw @ 3.6000  |  1st Half Corners: Under 4.5 @ 2.0500,,
1-Over 4.5,2.07,1.7,3.45,Match Result: 1. FC Saarbrucken @ 2.0700  |  1st Half Corners: Over 4.5 @ 1.7000,,
1-Under 4.5,2.07,2.07,4.35,Match Result: 1. FC Saarbrucken @ 2.0700  |  1st Half Corners: Under 4.5 @ 2.0700,,
2-Over 4.5,3.15,1.7,5.5,Match Result: FC Ingolstadt 04 @ 3.1500  |  1st Half Corners: Over 4.5 @ 1.7000,,
2-Under 4.5,3.15,2.07,6.4,Match Result: FC Ingolstadt 04 @ 3.1500  |  1st Half Corners: Under 4.5 @ 2.0700,,
X-Over 4.5,3.7,1.7,6.1,Match Result: Draw @ 3.7000  |  1st Half Corners: Over 4.5 @ 1.7000,,
X-Under 4.5,3.7,2.07,7.5,Match Result: Draw @ 3.7000  |  1st Half Corners: Under 4.5 @ 2.0700,,
1-Over 4.5,2.18,1.91,4.2,Match Result: TSV Alemannia Aachen @ 2.1800  |  1st Half Corners: Over 4.5 @ 1.9100,,
1-Under 4.5,2.18,1.83,3.9,Match Result: TSV Alemannia Aachen @ 2.1800  |  1st Half Corners: Under 4.5 @ 1.8300,,
2-Over 4.5,2.95,1.91,5.6,Match Result: SV Wehen Wiesbaden @ 2.9500  |  1st Half Corners: Over 4.5 @ 1.9100,,
2-Under 4.5,2.95,1.83,5.4,Match Result: SV Wehen Wiesbaden @ 2.9500  |  1st Half Corners: Under 4.5 @ 1.8300,,
X-Over 4.5,3.7,1.91,6.8,Match Result: Draw @ 3.7000  |  1st Half Corners: Over 4.5 @ 1.9100,,
1-Under 4.5,1.78,1.82,3.25,Match Result: Aucas @ 1.7800  |  1st Half Corners: Under 4.5 @ 1.8200,,
2-Over 4.5,4.6,1.91,9,Match Result: CD Tecnico Universitario @ 4.6000  |  1st Half Corners: Over 4.5 @ 1.9100,,
X-Over 4.5,3.3,1.91,6.1,Match Result: Draw @ 3.3000  |  1st Half Corners: Over 4.5 @ 1.9100,,
2-Under 4.5,4.6,1.82,8.75,Match Result: CD Tecnico Universitario @ 4.6000  |  1st Half Corners: Under 4.5 @ 1.8200,,
1-Over 4.5,1.78,2.25,3.95,Match Result: AS Roma @ 1.7800  |  1st Half Corners: Over 4.5 @ 2.2500,,
1-Under 4.5,1.78,1.6,2.72,Match Result: AS Roma @ 1.7800  |  1st Half Corners: Under 4.5 @ 1.6000,,
X-Over 4.5,3.55,2.25,8.25,Match Result: Draw @ 3.5500  |  1st Half Corners: Over 4.5 @ 2.2500,,
X-Under 4.5,3.55,1.6,5.7,Match Result: Draw @ 3.5500  |  1st Half Corners: Under 4.5 @ 1.6000,,
2-Over 4.5,4.9,2.25,10,Match Result: Bologna FC @ 4.9000  |  1st Half Corners: Over 4.5 @ 2.2500,,
2-Under 4.5,4.9,1.6,7.5,Match Result: Bologna FC @ 4.9000  |  1st Half Corners: Under 4.5 @ 1.6000,,
1-Over 4.5,2.45,1.87,4.3,Match Result: FC Porto @ 2.4500  |  1st Half Corners: Over 4.5 @ 1.8700,,
1-Under 4.5,2.45,1.87,4.25,Match Result: FC Porto @ 2.4500  |  1st Half Corners: Under 4.5 @ 1.8700,,
2-Over 4.5,2.77,1.87,4.8,Match Result: VfB Stuttgart @ 2.7700  |  1st Half Corners: Over 4.5 @ 1.8700,,
X-Over 4.5,3.55,1.87,6.7,Match Result: Draw @ 3.5500  |  1st Half Corners: Over 4.5 @ 1.8700,,
X-Under 4.5,3.55,1.87,6.6,Match Result: Draw @ 3.5500  |  1st Half Corners: Under 4.5 @ 1.8700,,
2-Under 4.5,2.77,1.87,5.1,Match Result: VfB Stuttgart @ 2.7700  |  1st Half Corners: Under 4.5 @ 1.8700,,
1-Over 4.5,1.7,1.9,3.15,Match Result: Aston Villa @ 1.7000  |  1st Half Corners: Over 4.5 @ 1.9000,,
1-Under 4.5,1.7,1.83,3.05,Match Result: Aston Villa @ 1.7000  |  1st Half Corners: Under 4.5 @ 1.8300,,
X-Over 4.5,3.95,1.9,7,Match Result: Draw @ 3.9500  |  1st Half Corners: Over 4.5 @ 1.9000,,
2-Over 4.5,4.8,1.9,8.5,Match Result: Lille OSC @ 4.8000  |  1st Half Corners: Over 4.5 @ 1.9000,,
1-Over 4.5,1.44,2,2.85,Match Result: Real Betis Balompie @ 1.4400  |  1st Half Corners: Over 4.5 @ 2.0000,,
1-Under 4.5,1.44,1.75,2.42,Match Result: Real Betis Balompie @ 1.4400  |  1st Half Corners: Under 4.5 @ 1.7500,,
X-Over 4.5,4.45,2,9,Match Result: Draw @ 4.4500  |  1st Half Corners: Over 4.5 @ 2.0000,,
X-Under 4.5,4.45,1.75,7.9,Match Result: Draw @ 4.4500  |  1st Half Corners: Under 4.5 @ 1.7500,,
2-Over 4.5,7.9,2,13,Match Result: Panathinaikos @ 7.9000  |  1st Half Corners: Over 4.5 @ 2.0000,,
2-Under 4.5,7.9,1.75,13.5,Match Result: Panathinaikos @ 7.9000  |  1st Half Corners: Under 4.5 @ 1.7500,,
1-Over 4.5,1.37,2.2,3.05,Match Result: RC Strasbourg @ 1.3700  |  1st Half Corners: Over 4.5 @ 2.2000,,
2-Under 4.5,9,1.62,13,Match Result: HNK Rijeka @ 9.0000  |  1st Half Corners: Under 4.5 @ 1.6200,,
X-Over 4.5,4.75,2.2,10,Match Result: Draw @ 4.7500  |  1st Half Corners: Over 4.5 @ 2.2000,,
X-Under 4.5,4.75,1.62,7.6,Match Result: Draw @ 4.7500  |  1st Half Corners: Under 4.5 @ 1.6200,,
1-Over 4.5,2.05,1.91,3.8,Match Result: FC Shakhtar Donetsk @ 2.0500  |  1st Half Corners: Over 4.5 @ 1.9100,,
1-Under 4.5,2.05,1.83,3.5,Match Result: FC Shakhtar Donetsk @ 2.0500  |  1st Half Corners: Under 4.5 @ 1.8300,,
X-Over 4.5,3.4,1.91,6.3,Match Result: Draw @ 3.4000  |  1st Half Corners: Over 4.5 @ 1.9100,,
